geo_code,population,population_density_div10K,male,young,middle_age,drinking_age,population_age_avg_div100,single,family_size_avg_div10,market_income_avg_div100K,East_Asian,Southeast_Asian,West_Asian,Black,Latin_American,Aboriginal,dwelling_ownership,dwelling_value_avg_div1M,rent_price_avg_div_1K,secondary_education,postsecondary_education,in_labor_force_pct,Unemployment_rate
59310004,175,NULL,0.51,0.17,0.17,0.80,0.40,0.59,0.29,NULL,0.06,0.00,0.00,0.00,0.00,0.97,0.44,NULL,NULL,0.29,0.50,0.54,0.20
59310010,70,0.01,0.57,0.21,0.29,0.79,0.32,0.45,0.3,NULL,0.00,0.00,0.00,0.00,0.00,0.93,0.75,NULL,NULL,0.55,0.27,0.55,0.33
59310021,1285,0.01,0.53,0.23,0.21,0.62,0.34,0.51,0.31,0.23,0.01,0.00,0.00,0.00,0.00,0.97,0.60,NULL,NULL,0.53,0.25,0.41,0.17
59310027,9485,0.02,0.51,0.17,0.28,0.73,0.37,0.33,0.3,0.52,0.02,0.02,0.04,0.01,0.01,0.06,0.82,0.85,1.45,0.26,0.63,0.76,0.05
59310029,10030,0.02,0.50,0.22,0.26,0.75,0.38,0.42,0.28,0.43,0.03,0.05,0.10,0.00,0.01,0.07,0.65,0.59,1.24,0.26,0.61,0.76,0.06
59330005,1580,NULL,0.51,0.12,0.17,0.62,0.47,0.30,0.26,0.52,0.02,0.00,0.03,0.00,0.00,0.08,0.86,0.44,0.96,0.35,0.49,0.59,0.10
59330009,80,NULL,0.56,0.13,0.38,0.83,0.37,0.57,0.28,NULL,0.00,0.00,0.00,0.00,0.00,1.00,NULL,NULL,NULL,0.31,0.38,0.61,0.00
59330027,1990,NULL,0.50,0.10,0.14,0.56,0.49,0.33,0.25,0.40,0.00,0.01,0.00,0.01,0.00,0.08,0.85,0.22,0.78,0.32,0.51,0.47,0.11
59330051,8930,0.23,0.49,0.25,0.18,0.63,0.39,0.43,0.28,0.46,0.04,0.01,0.05,0.01,0.01,0.10,0.71,0.39,1.17,0.30,0.58,0.70,0.07
59330081,530,NULL,0.52,0.20,0.15,0.67,0.35,0.54,0.31,0.26,0.00,0.00,0.00,0.00,0.00,0.93,0.54,NULL,NULL,0.19,0.39,0.56,0.25
59350013,7615,0.11,0.46,0.13,0.14,0.52,0.51,0.42,0.24,0.33,0.01,0.00,0.00,0.00,0.00,0.17,0.81,NULL,NULL,0.33,0.46,0.50,0.08
59350020,9635,0.23,0.50,0.22,0.19,0.63,0.39,0.44,0.28,0.35,0.03,0.02,0.03,0.01,0.01,0.09,0.73,0.41,1.21,0.34,0.48,0.69,0.07
59350021,10415,0.14,0.48,0.16,0.16,0.56,0.45,0.39,0.27,0.56,0.03,0.01,0.01,0.00,0.01,0.05,0.79,0.62,1.32,0.28,0.60,0.62,0.07
59370002,5515,NULL,0.51,0.13,0.17,0.59,0.44,0.35,0.27,0.36,0.01,0.00,0.00,0.00,0.00,0.11,0.80,0.34,0.83,0.31,0.45,0.57,0.11
59370004,7075,NULL,0.51,0.13,0.18,0.58,0.45,0.33,0.27,0.42,0.01,0.00,0.00,0.00,0.00,0.05,0.85,0.52,0.99,0.29,0.55,0.63,0.06
59370014,12710,0.02,0.48,0.17,0.16,0.57,0.46,0.41,0.26,0.41,0.02,0.02,0.04,0.00,0.00,0.07,0.73,0.44,1.07,0.32,0.51,0.59,0.08
59390003,175,NULL,0.51,0.20,0.11,0.80,0.44,0.41,0.25,NULL,0.00,0.00,0.00,0.00,0.00,0.63,0.53,NULL,NULL,0.31,0.52,0.66,0.10
59390008,9845,0.01,0.47,0.15,0.16,0.58,0.47,0.42,0.27,0.37,0.02,0.01,0.01,0.01,0.00,0.08,0.73,0.37,0.85,0.31,0.50,0.57,0.07
59390012,75,NULL,0.60,0.27,0.00,0.69,0.37,0.58,0.25,NULL,0.00,0.00,0.00,0.00,0.00,0.92,0.75,NULL,NULL,0.36,0.36,0.73,0.25
59410047,60,NULL,0.58,0.25,0.17,0.89,0.38,0.67,0.28,NULL,0.00,0.00,0.00,0.00,0.00,1.00,0.67,NULL,NULL,0.40,0.30,0.67,0.33
59410049,90,NULL,0.50,0.11,0.22,0.74,0.43,0.57,0.28,NULL,0.00,0.00,0.00,0.00,0.00,0.89,0.50,NULL,NULL,0.21,0.64,0.79,0.18
59410050,10750,0.03,0.50,0.20,0.18,0.61,0.42,0.45,0.28,0.42,0.01,0.01,0.04,0.00,0.00,0.21,0.62,0.24,0.86,0.35,0.40,0.65,0.08
59410058,105,NULL,0.52,0.24,0.19,0.80,0.37,0.71,0.28,NULL,0.00,0.00,0.00,0.00,0.00,1.05,0.25,NULL,NULL,0.24,0.24,0.59,0.30
59410060,7135,NULL,0.50,0.13,0.14,0.54,0.48,0.38,0.26,0.35,0.01,0.01,0.01,0.00,0.00,0.10,0.77,0.27,0.77,0.33,0.42,0.54,0.10
59430004,225,0.16,0.53,0.20,0.16,0.71,0.37,0.49,0.29,NULL,0.00,0.00,0.00,0.00,0.00,0.98,0.76,NULL,NULL,0.19,0.39,0.64,0.13
59450003,1200,NULL,0.51,0.14,0.15,0.62,0.45,0.36,0.27,0.38,0.03,0.01,0.00,0.00,0.00,0.16,0.73,0.23,0.61,0.33,0.57,0.63,0.06
59470005,90,NULL,0.44,0.06,0.11,0.58,0.36,0.42,0.38,NULL,0.00,0.00,0.00,0.00,0.00,1.00,0.67,NULL,NULL,0.33,0.25,0.39,0.40
59470008,355,NULL,0.49,0.21,0.17,0.60,0.34,0.48,0.31,0.20,0.00,0.00,0.00,0.00,0.00,0.97,0.50,NULL,NULL,0.21,0.12,0.41,0.33
59470009,55,NULL,0.45,0.27,0.27,0.89,0.33,0.38,0.45,NULL,0.00,0.00,0.00,0.00,0.00,1.00,0.67,NULL,NULL,0.25,0.25,0.75,0.33
59490001,360,NULL,0.49,0.18,0.19,0.74,0.39,0.37,0.28,0.53,0.00,0.03,0.03,0.00,0.00,0.36,0.48,0.29,0.69,0.30,0.48,0.72,0.08
59490008,295,0.05,0.56,0.25,0.19,0.63,0.33,0.50,0.34,0.34,0.03,0.00,0.00,0.00,0.00,0.97,0.40,NULL,NULL,0.23,0.23,0.70,0.32
59490010,1880,NULL,0.53,0.19,0.18,0.71,0.37,0.45,0.31,0.30,0.01,0.00,0.01,0.00,0.00,0.95,0.69,NULL,NULL,0.29,0.35,0.59,0.28
59490014,630,0.01,0.53,0.18,0.17,0.72,0.39,0.52,0.3,0.26,0.02,0.00,0.00,0.00,0.00,0.97,0.84,NULL,NULL,0.18,0.50,0.60,0.23
59510002,11115,NULL,0.51,0.17,0.18,0.59,0.39,0.36,0.29,0.47,0.01,0.01,0.01,0.00,0.00,0.14,0.79,0.26,0.82,0.34,0.42,0.70,0.11
59450001,200,NULL,0.63,0.17,0.20,0.93,0.48,0.38,0.25,NULL,0.00,0.05,0.00,0.00,0.00,0.15,0.67,0.23,0.42,0.38,0.49,0.67,0.08
59470003,555,0.02,0.54,0.18,0.20,0.77,0.40,0.59,0.29,0.20,0.00,0.02,0.00,0.00,0.00,0.96,0.77,NULL,NULL,0.19,0.19,0.63,0.20
59470004,650,NULL,0.52,0.16,0.17,0.67,0.37,0.53,0.31,0.18,0.00,0.00,0.00,0.00,0.00,0.97,0.82,NULL,NULL,0.16,0.19,0.56,0.28
59490005,50,NULL,0.70,0.20,0.20,1.10,0.42,0.38,0.45,NULL,0.00,0.00,0.00,0.00,0.00,1.00,0.80,NULL,NULL,0.25,0.38,0.75,0.50
59490006,150,0.05,0.50,0.13,0.13,0.70,0.42,0.36,0.27,NULL,0.07,0.00,0.00,0.00,0.00,0.93,0.45,NULL,NULL,0.28,0.20,0.68,0.29
59490009,5615,NULL,0.51,0.13,0.19,0.77,0.43,0.35,0.27,0.43,0.02,0.01,0.00,0.00,0.00,0.21,0.83,0.30,0.73,0.20,0.50,0.65,0.11
59490011,435,0.01,0.52,0.24,0.20,0.64,0.34,0.44,0.32,0.18,0.00,0.00,0.00,0.00,0.00,0.98,0.64,NULL,NULL,0.18,0.26,0.52,0.47
59490015,430,NULL,0.55,0.17,0.23,0.72,0.37,0.51,0.29,0.21,0.05,0.00,0.00,0.00,0.00,0.98,0.46,NULL,NULL,0.21,0.43,0.46,0.35
59490017,425,NULL,0.48,0.15,0.19,0.60,0.35,0.51,0.33,0.19,0.00,0.00,0.00,0.00,0.00,0.98,0.71,NULL,NULL,0.19,0.27,0.33,0.43
59490018,85,0.01,0.53,0.18,0.29,0.85,0.40,0.40,0.26,NULL,0.00,0.00,0.00,0.00,0.00,0.94,0.63,NULL,NULL,0.27,0.40,0.73,0.18
59490022,270,0.01,0.48,0.22,0.19,0.55,0.28,0.41,0.38,0.26,0.00,0.00,0.00,0.00,0.00,0.98,0.53,NULL,NULL,0.24,0.35,0.59,0.15
59490023,305,0.01,0.54,0.23,0.15,0.67,0.36,0.65,0.29,0.23,0.00,0.00,0.00,0.00,0.03,0.98,0.70,NULL,NULL,0.29,0.21,0.57,0.25
59490030,290,0.01,0.52,0.28,0.17,0.70,0.35,0.42,0.29,0.20,0.00,0.00,0.00,0.00,0.00,0.97,0.53,NULL,NULL,0.24,0.13,0.67,0.13
59490965,15635,0.02,0.50,0.21,0.20,0.63,0.39,0.43,0.28,0.44,0.01,0.01,0.03,0.01,0.00,0.22,0.71,0.30,0.92,0.29,0.49,0.69,0.10
59510004,85,NULL,0.65,0.18,0.24,0.79,0.36,0.62,0.32,NULL,0.00,0.00,0.00,0.00,0.00,0.94,NULL,NULL,NULL,0.17,0.17,0.50,0.33
59510008,5400,0.04,0.49,0.19,0.20,0.75,0.40,0.44,0.29,0.44,0.03,0.02,0.01,0.01,0.00,0.10,0.69,0.28,0.89,0.18,0.52,0.69,0.09
59510011,110,0.02,0.50,0.23,0.18,0.59,0.32,0.47,0.36,NULL,0.00,0.00,0.00,0.00,0.00,0.96,0.29,NULL,NULL,0.29,0.24,0.35,0.67
59510021,45,0.01,0.56,0.22,0.22,0.89,0.35,0.63,0.35,NULL,0.00,0.00,0.00,0.00,0.00,1.00,0.50,NULL,NULL,0.25,0.63,0.86,0.00
59510032,550,0.02,0.54,0.22,0.21,0.64,0.35,0.58,0.3,0.28,0.00,0.00,0.00,0.00,0.00,0.97,0.66,NULL,NULL,0.16,0.27,0.64,0.32
59510038,315,NULL,0.51,0.29,0.17,0.71,0.35,0.62,0.29,0.23,0.00,0.00,0.00,0.00,0.00,0.97,0.23,NULL,NULL,0.27,0.29,0.47,0.35
59530007,8435,0.01,0.49,0.27,0.18,0.65,0.39,0.49,0.27,0.42,0.01,0.03,0.06,0.01,0.00,0.17,0.56,0.31,0.95,0.32,0.48,0.68,0.09
59530008,5385,0.04,0.50,0.19,0.22,0.72,0.37,0.34,0.3,0.55,0.01,0.00,0.01,0.01,0.00,0.11,0.89,0.29,1.16,0.23,0.50,0.74,0.08
59530014,10085,0.02,0.51,0.18,0.21,0.74,0.39,0.37,0.29,0.52,0.03,0.01,0.07,0.01,0.01,0.12,0.86,0.30,1.01,0.33,0.48,0.70,0.08
59530015,4275,NULL,0.51,0.14,0.19,0.77,0.42,0.32,0.28,0.55,0.01,0.01,0.01,0.00,0.00,0.10,0.94,0.34,0.82,0.21,0.46,0.68,0.08
59550002,330,0.01,0.55,0.21,0.20,0.54,0.30,0.51,0.32,0.20,0.00,0.00,0.00,0.00,0.00,1.00,0.43,NULL,NULL,0.13,0.09,0.58,0.31
59550009,13120,0.08,0.51,0.28,0.22,0.71,0.34,0.41,0.3,0.63,0.03,0.04,0.04,0.02,0.01,0.10,0.64,0.42,1.25,0.32,0.51,0.78,0.10
59550010,7035,0.07,0.52,0.34,0.20,0.70,0.33,0.45,0.28,0.57,0.01,0.04,0.03,0.02,0.00,0.16,0.56,0.32,1.31,0.35,0.43,0.81,0.13
59550013,380,NULL,0.47,0.18,0.21,0.62,0.32,0.54,0.3,0.37,0.03,0.00,0.00,0.00,0.00,0.93,0.12,NULL,NULL,0.25,0.34,0.55,0.23
59570003,115,NULL,0.65,0.26,0.17,0.78,0.39,0.63,0.25,NULL,0.09,0.00,0.00,0.09,0.00,0.96,0.20,NULL,NULL,0.11,0.47,0.65,0.31
59510014,4055,NULL,0.52,0.14,0.15,0.77,0.44,0.35,0.28,0.43,0.00,0.01,0.00,0.00,0.00,0.16,0.84,0.21,0.73,0.29,0.45,0.61,0.14
59510018,405,NULL,0.51,0.21,0.21,0.57,0.31,0.58,0.3,0.20,0.00,0.00,0.00,0.00,0.00,0.99,0.52,NULL,NULL,0.12,0.33,0.46,0.46
59510024,180,NULL,0.56,0.22,0.19,0.61,0.32,0.59,0.31,NULL,0.00,0.00,0.00,0.00,0.00,0.95,0.38,NULL,NULL,0.19,0.41,0.57,0.25
59510037,195,NULL,0.54,0.23,0.23,0.67,0.36,0.47,0.29,NULL,0.00,0.00,0.00,0.00,0.00,0.87,0.77,NULL,NULL,0.41,0.34,0.71,0.27
59530001,4050,NULL,0.55,0.19,0.20,0.65,0.40,0.36,0.27,0.53,0.00,0.01,0.02,0.00,0.00,0.14,0.78,0.16,0.94,0.23,0.42,0.72,0.08
59530006,8965,0.01,0.51,0.17,0.21,0.62,0.40,0.37,0.28,0.53,0.01,0.01,0.01,0.00,0.00,0.13,0.86,0.28,0.96,0.31,0.49,0.70,0.10
59530009,105,NULL,0.52,0.14,0.19,0.61,0.36,0.56,0.3,NULL,0.00,0.00,0.00,0.00,0.00,0.95,0.33,NULL,NULL,0.19,0.44,0.53,0.44
59530017,530,NULL,0.54,0.08,0.20,0.56,0.46,0.35,0.27,0.37,0.00,0.00,0.00,0.00,0.00,0.13,0.78,0.19,0.67,0.19,0.35,0.51,0.18
59530018,3225,NULL,0.51,0.14,0.16,0.80,0.45,0.38,0.27,0.34,0.02,0.01,0.00,0.00,0.00,0.13,0.77,0.30,0.69,0.32,0.31,0.64,0.11
59550001,6645,NULL,0.52,0.18,0.17,0.64,0.34,0.31,0.34,0.51,0.00,0.00,0.00,0.00,0.00,0.06,0.87,0.41,0.91,0.33,0.34,0.68,0.10
59550005,175,NULL,0.54,0.23,0.20,0.60,0.32,0.68,0.3,NULL,0.00,0.00,0.00,0.00,0.00,0.97,0.18,NULL,NULL,0.19,0.19,0.48,0.25
59550012,140,NULL,0.46,0.21,0.18,0.54,0.28,0.63,0.38,NULL,0.00,0.00,0.00,0.00,0.00,0.89,NULL,NULL,NULL,0.26,0.37,0.67,0.25
59570005,80,0.01,0.56,0.19,0.25,0.91,0.41,0.54,0.24,NULL,0.13,0.00,0.00,0.00,0.00,1.00,NULL,NULL,NULL,0.23,0.31,0.77,0.20
59590002,450,NULL,0.54,0.21,0.22,0.65,0.36,0.53,0.31,0.34,0.00,0.00,0.00,0.00,0.00,0.91,0.52,NULL,NULL,0.21,0.26,0.52,0.38
59590003,110,NULL,0.64,0.23,0.18,0.72,0.36,0.61,0.3,NULL,0.00,0.00,0.00,0.00,0.00,0.91,0.20,NULL,NULL,0.24,0.29,0.67,0.33
